12 11 3 6 8 | 3 8 65 220
12 11 3 6 10 | 3 9 11 217
12 11 3 6 12 | 3 9 65 220
12 11 4 0 4 | 3 8 67 209
12 11 4 0 6 | 3 8 68 209
12 11 4 2 0 | 3 8 12 203
12 11 4 2 4 | 3 8 9 221
12 11 4 2 12 | 3 9 13 204
12 11 4 4 2 | 3 8 64 221
12 11 4 4 4 | 3 8 63 222
12 11 4 4 6 | 3 8 64 222
12 11 4 4 8 | 3 8 65 222
12 11 4 6 6 | 3 8 66 222
12 11 4 6 8 | 3 8 11 222
12 11 4 6 10 | 3 9 66 222
12 11 4 8 2 | 3 8 73 212
12 11 4 8 8 | 3 8 75 213
12 11 4 10 6 | 3 10 66 222
12 11 4 10 10 | 3 11 66 222
12 11 4 12 4 | 3 10 73 213
12 11 4 12 6 | 3 10 74 213
12 11 5 4 0 | 3 8 67 218
12 11 5 4 2 | 3 8 67 219
12 11 5 4 4 | 3 8 67 220
12 11 5 4 6 | 3 8 68 220
12 11 5 4 12 | 3 9 69 220
12 11 5 6 2 | 3 8 70 219
12 11 5 6 10 | 3 9 71 220
12 11 5 8 8 | 3 8 75 220
12 11 5 8 10 | 3 9 74 220
12 11 5 10 6 | 3 10 71 220
12 11 6 0 4 | 3 8 12 209
12 11 6 0 10 | 3 9 13 208
12 11 6 4 6 | 3 8 13 212
12 11 6 4 8 | 3 8 13 213
12 11 6 10 2 | 3 10 14 210
12 11 6 10 6 | 3 10 15 210
12 11 6 12 4 | 3 10 14 213
12 11 6 12 10 | 3 11 15 212
12 11 7 0 2 | 3 8 12 215
12 11 7 0 8 | 3 8 13 216
12 11 7 2 6 | 3 8 13 217
12 11 7 2 10 | 3 9 13 217
12 11 7 8 4 | 3 8 14 220
12 11 7 8 6 | 3 8 15 219
12 11 7 12 2 | 3 10 14 219
12 11 7 12 8 | 3 10 15 220
12 11 8 2 6 | 3 8 76 222
12 11 8 4 2 | 3 8 78 221
12 11 8 4 4 | 3 8 77 222
12 11 8 6 2 | 3 8 80 221
12 11 8 6 10 | 3 9 80 222
12 11 8 8 0 | 3 10 77 221
12 11 8 8 6 | 3 10 78 222
12 11 8 8 8 | 3 10 79 222
12 11 8 8 10 | 3 11 78 222
12 11 8 8 12 | 3 11 79 222
12 11 9 0 6 | 3 12 68 216
12 11 9 0 8 | 3 12 69 216
12 11 9 2 2 | 3 12 67 217
12 11 9 2 6 | 3 12 69 217
12 11 9 4 4 | 3 12 67 220
12 11 9 4 10 | 3 13 68 220
12 11 9 6 2 | 3 12 70 219
12 11 9 6 4 | 3 12 14 206
12 11 9 6 6 | 3 12 71 220
12 11 9 8 4 | 3 12 73 220
12 11 9 8 6 | 3 12 74 220
12 11 9 8 8 | 3 12 75 220
12 11 9 8 10 | 3 13 74 220
12 11 9 10 0 | 3 14 70 218
12 11 9 10 8 | 3 14 15 206
12 11 9 10 12 | 3 15 72 220
12 11 9 12 6 | 3 14 74 220
12 11 9 12 8 | 3 14 75 220
12 11 10 6 0 | 3 12 73 221
12 11 10 6 2 | 3 12 14 210
12 11 10 6 4 | 3 12 73 222
12 11 10 6 12 | 3 13 75 222
12 11 10 8 0 | 3 12 14 211
12 11 10 8 10 | 3 13 15 212
12 11 10 8 12 | 3 13 15 213
12 11 10 10 8 | 3 14 75 222
12 11 11 2 4 | 3 12 76 217
12 11 11 2 8 | 3 12 79 216
12 11 11 6 4 | 3 12 77 220
12 11 11 6 8 | 3 12 79 220
12 11 11 10 4 | 3 14 77 220
12 11 11 10 8 | 3 14 79 220
12 11 12 2 2 | 3 12 76 221
12 11 12 2 6 | 3 12 76 222
12 11 12 4 4 | 3 12 77 222
12 11 12 4 10 | 3 13 78 222
12 11 12 8 6 | 3 14 78 222
12 11 12 8 8 | 3 14 79 222
12 12 0 2 3 | 2 62 143
12 12 0 5 0 | 2 63 143
12 12 0 5 9 | 2 64 144
12 12 0 5 12 | 2 65 144
12 12 0 7 0 | 2 63 145
12 12 0 7 3 | 2 64 145
12 12 0 7 12 | 2 65 146
12 12 0 10 9 | 2 66 146
12 12 1 0 2 | 3 8 62 223
12 12 1 0 6 | 3 8 62 224
12 12 1 2 4 | 3 8 63 224
12 12 1 2 10 | 3 9 64 224
12 12 1 6 6 | 3 8 64 226
12 12 1 6 8 | 3 8 65 226
12 12 1 12 2 | 3 10 66 225
12 12 1 12 6 | 3 10 66 226
12 12 2 3 0 | 2 63 147
12 12 2 3 7 | 2 64 148
12 12 2 3 12 | 2 65 149
12 12 2 10 5 | 2 66 150
12 12 3 4 0 | 2 67 145
12 12 3 4 6 | 3 8 62 230
12 12 3 4 12 | 2 69 146
12 12 3 10 0 | 3 10 63 229
12 12 3 10 6 | 3 10 64 230
12 12 3 10 12 | 3 11 65 230
12 12 5 0 0 | 2 67 147
12 12 5 0 4 | 2 67 148
12 12 5 0 7 | 2 68 148
12 12 5 0 9 | 2 68 149
12 12 5 0 12 | 2 69 149
12 12 5 4 2 | 3 8 68 229
12 12 5 4 8 | 2 69 150
12 12 5 6 0 | 3 8 70 229
12 12 5 6 10 | 3 9 71 230
12 12 5 6 12 | 3 9 72 230
12 12 5 7 2 | 2 70 150
12 12 5 7 5 | 2 71 150
12 12 5 9 3 | 2 71 151
12 12 5 9 10 | 2 72 152
12 12 5 12 0 | 2 73 151
12 12 5 12 4 | 2 73 152
12 12 5 12 7 | 2 74 152
12 12 5 12 9 | 2 74 153
12 12 5 12 12 | 2 75 153
12 12 7 0 0 | 2 67 154
12 12 7 0 3 | 2 68 154
12 12 7 0 5 | 2 68 155
12 12 7 0 8 | 2 69 155
12 12 7 0 12 | 2 69 156
12 12 7 3 2 | 2 70 155
12 12 7 3 9 | 2 71 156
12 12 7 5 7 | 2 71 157
12 12 7 5 10 | 2 72 157
12 12 7 6 0 | 3 8 77 229
12 12 7 6 2 | 3 8 78 229
12 12 7 6 12 | 3 9 79 230
12 12 7 8 4 | 2 73 157
12 12 7 8 10 | 3 9 80 230
12 12 7 12 0 | 2 73 158
12 12 7 12 3 | 2 74 158
12 12 7 12 5 | 2 74 159
12 12 7 12 8 | 2 75 159
12 12 7 12 12 | 2 75 160
12 12 9 2 0 | 3 12 70 227
12 12 9 2 6 | 3 12 71 228
12 12 9 2 12 | 3 13 72 228
12 12 9 8 0 | 2 73 161
12 12 9 8 6 | 3 12 74 230
12 12 9 8 12 | 2 75 162
12 12 10 2 7 | 2 76 157
12 12 10 9 0 | 2 77 158
12 12 10 9 5 | 2 78 159
12 12 10 9 12 | 2 79 160
12 12 11 0 6 | 3 12 76 228
12 12 11 0 10 | 3 13 76 228
12 12 11 6 4 | 3 12 77 230
12 12 11 6 6 | 3 12 78 230
12 12 11 10 2 | 3 14 78 229
12 12 11 10 8 | 3 14 79 230
12 12 11 12 6 | 3 14 80 230
12 12 11 12 10 | 3 15 80 230
12 12 12 2 3 | 2 76 161
12 12 12 5 0 | 2 77 161
12 12 12 5 9 | 2 78 162
12 12 12 5 12 | 2 79 162
12 12 12 7 0 | 2 77 163
12 12 12 7 3 | 2 78 163
12 12 12 7 12 | 2 79 164
12 12 12 10 9 | 2 80 164
16 1 2 4 4 | 4 0 1 2 182
16 1 2 4 6 | 4 0 1 2 183
16 1 2 8 2 | 4 0 2 16 186
16 1 2 8 12 | 4 0 1 3 188
16 1 2 10 10 | 4 0 3 18 188
16 1 2 10 14 | 4 1 3 18 188
16 1 3 2 4 | 4 0 1 24 175
16 1 3 2 8 | 4 0 1 22 178
16 1 3 6 4 | 4 0 1 2 189
16 1 3 6 12 | 4 0 1 3 190
16 1 3 10 8 | 4 0 2 3 190
16 1 3 10 12 | 4 0 3 26 181
16 1 5 4 4 | 4 0 1 4 179
16 1 5 4 10 | 4 0 1 5 180
16 1 5 8 6 | 4 0 1 6 180
16 1 5 8 12 | 4 0 1 7 181
16 1 5 14 6 | 4 2 3 6 178
16 1 5 14 10 | 4 2 3 7 178
16 1 6 4 2 | 4 0 2 4 183
16 1 6 4 8 | 4 0 1 4 188
16 1 6 6 6 | 4 0 1 6 185
16 1 6 6 14 | 4 1 3 5 185
16 1 6 12 8 | 4 0 2 7 188
16 1 6 12 10 | 4 0 3 7 187
16 1 9 4 6 | 4 0 4 5 180
16 1 9 4 8 | 4 0 4 5 181
16 1 9 10 2 | 4 0 6 28 189
16 1 9 10 10 | 4 0 7 28 190
16 1 9 12 8 | 4 0 6 7 181
16 1 9 12 14 | 4 1 7 34 181
16 1 10 2 6 | 4 0 4 5 185
16 1 10 2 10 | 4 0 5 22 192
16 1 10 8 4 | 4 0 4 6 188
16 1 10 8 10 | 4 0 5 7 187
16 1 10 12 6 | 4 0 6 7 187
16 1 10 12 12 | 4 1 6 7 188
16 1 12 6 4 | 4 0 4 6 192
16 1 12 6 8 | 4 0 4 7 192
16 1 12 10 4 | 4 0 6 7 191
16 1 12 10 12 | 4 1 6 7 192
16 1 12 14 8 | 4 2 6 7 192
16 1 12 14 12 | 4 3 6 7 192
16 1 13 6 2 | 4 4 6 22 189
16 1 13 6 6 | 4 4 5 6 178
16 1 13 8 4 | 4 4 5 6 179
16 1 13 8 14 | 4 5 7 25 190
16 1 13 12 10 | 4 4 7 34 181
16 1 13 12 12 | 4 4 7 172 188
16 2 1 0 2 | 4 0 16 35 165
16 2 1 0 6 | 4 0 1 36 165
16 2 1 2 4 | 4 0 1 38 165
16 2 1 2 14 | 4 1 16 40 166
16 2 1 6 10 | 4 0 1 3 195
16 2 1 6 12 | 4 0 1 3 196
16 2 1 16 2 | 4 2 20 41 167
16 2 1 16 6 | 4 2 3 42 167
16 2 3 4 10 | 4 0 1 3 198
16 2 3 14 0 | 4 2 17 41 171
16 2 3 14 6 | 4 2 3 17 202
16 2 3 14 16 | 4 3 19 43 172
16 2 7 4 2 | 4 0 2 4 198
16 2 7 6 0 | 4 0 2 4 199
16 2 7 6 14 | 4 1 3 5 200
16 2 7 6 16 | 4 1 3 5 201
16 2 7 10 0 | 4 0 2 6 199
16 2 7 10 2 | 4 0 2 6 200
16 2 7 10 16 | 4 1 3 7 201
16 2 7 12 14 | 4 1 3 7 202
16 2 11 2 0 | 4 0 4 56 169
16 2 11 2 10 | 4 0 5 30 201
16 2 11 2 16 | 4 1 5 58 170
16 2 11 12 6 | 4 0 6 7 202
16 2 13 0 10 | 4 4 5 23 198
16 2 13 0 14 | 4 5 22 55 170
16 2 13 10 4 | 4 4 6 7 194
16 2 13 10 6 | 4 4 6 7 195
16 2 13 14 2 | 4 6 24 60 171
16 2 13 14 12 | 4 6 7 29 201
16 2 13 16 10 | 4 6 7 29 202
16 2 13 16 14 | 4 7 28 61 172
16 3 1 2 4 | 4 0 1 38 175
16 3 1 2 12 | 4 0 1 40 177
16 3 1 6 8 | 4 0 1 2 206
16 3 1 6 12 | 4 0 1 3 206
16 3 1 14 4 | 4 2 3 38 179
16 3 1 14 8 | 4 2 3 38 181
16 3 2 2 6 | 4 0 1 17 208
16 3 2 8 0 | 4 0 2 24 203
16 3 2 8 10 | 4 0 1 3 212
16 3 2 8 16 | 4 1 3 26 204
16 3 3 0 6 | 4 0 1 16 214
16 3 3 0 8 | 4 0 1 16 215
16 3 3 4 8 | 4 0 1 2 216
16 3 3 4 10 | 4 0 1 3 215
16 3 3 6 2 | 4 0 2 17 215
16 3 3 6 10 | 4 0 1 3 217
16 3 3 8 8 | 4 0 1 2 220
16 3 3 8 14 | 4 1 3 16 220
16 3 3 12 2 | 4 0 2 20 218
16 3 3 12 8 | 4 0 2 3 220
16 3 3 14 6 | 4 2 3 17 219
16 3 3 14 14 | 4 3 18 52 181
16 3 3 16 6 | 4 2 3 20 218
16 3 3 16 8 | 4 2 3 20 219
16 3 4 6 0 | 4 0 2 4 203
16 3 4 6 8 | 4 0 1 2 222
16 3 4 6 16 | 4 1 3 5 204
16 3 4 14 8 | 4 2 3 6 204
16 3 6 4 2 | 4 0 2 4 208
16 3 6 4 4 | 4 0 1 4 211
16 3 6 6 2 | 4 0 2 4 210
16 3 6 6 14 | 4 1 3 5 210
16 3 6 8 12 | 4 0 1 7 213
16 3 6 8 14 | 4 1 3 5 212
16 3 7 8 2 | 4 0 2 4 219
16 3 7 8 4 | 4 0 1 6 218
16 3 7 10 2 | 4 0 2 6 217
16 3 7 10 14 | 4 1 3 7 217
16 3 7 12 12 | 4 0 3 7 220
16 3 7 12 14 | 4 1 3 7 219
16 3 9 2 8 | 4 0 4 5 206
16 3 9 10 0 | 4 0 6 24 218
16 3 9 10 8 | 4 0 6 7 206
16 3 9 10 16 | 4 1 7 26 220
16 3 10 0 8 | 4 0 4 5 209
16 3 10 0 10 | 4 0 5 30 209
16 3 10 2 2 | 4 0 4 22 221
16 3 10 2 10 | 4 0 5 22 222
16 3 10 4 8 | 4 0 4 5 213
16 3 10 4 14 | 4 1 5 7 208
16 3 10 8 2 | 4 0 4 6 212
16 3 10 8 8 | 4 0 4 7 213
16 3 10 10 6 | 4 0 6 7 210
16 3 10 10 14 | 4 1 7 28 222
16 3 10 12 6 | 4 0 6 7 212
16 3 10 12 8 | 4 0 6 7 213
16 3 10 16 8 | 4 2 6 7 213
16 3 10 16 10 | 4 2 7 34 213
16 3 11 8 0 | 4 0 4 6 218
16 3 11 8 6 | 4 0 4 7 219
16 3 11 8 16 | 4 1 5 7 220
16 3 11 14 10 | 4 2 7 32 220
16 3 12 2 8 | 4 0 4 5 222
16 3 12 2 12 | 4 0 5 55 192
16 3 12 10 4 | 4 0 6 7 221
16 3 12 10 8 | 4 0 6 7 222
16 3 12 14 4 | 4 2 6 7 221
16 3 12 14 12 | 4 2 7 61 192
16 3 14 8 4 | 4 4 5 6 211
16 3 14 8 6 | 4 4 5 6 212
16 3 14 12 2 | 4 4 6 34 211
16 3 14 12 12 | 4 4 7 61 188
16 3 14 14 10 | 4 6 7 28 222
16 3 14 14 14 | 4 7 28 61 192
16 3 15 2 2 | 4 4 30 31 214
16 3 15 2 6 | 4 4 5 31 215
16 3 15 4 4 | 4 4 5 6 214
16 3 15 4 14 | 4 5 7 30 216
16 3 15 8 10 | 4 4 5 7 219
16 3 15 8 12 | 4 4 5 7 220
16 4 3 4 8 | 4 0 1 2 228
16 4 3 12 0 | 4 0 2 10 171
16 4 3 12 8 | 4 0 2 3 230
16 4 3 12 16 | 4 1 3 11 172
16 4 5 4 4 | 4 0 1 4 225
16 4 5 8 0 | 4 0 2 4 225
16 4 5 8 12 | 4 0 1 7 226
16 4 5 8 16 | 4 1 3 5 226
16 4 7 8 0 | 4 0 2 4 229
16 4 7 8 4 | 4 0 1 6 229
16 4 7 8 16 | 4 1 3 5 230
16 4 7 12 12 | 4 0 3 7 230
16 4 9 4 0 | 4 0 4 6 223
16 4 9 4 8 | 4 0 4 5 226
16 4 9 4 16 | 4 1 5 7 224
16 4 9 12 8 | 4 0 6 7 226
16 4 13 0 8 | 4 4 5 12 166
16 4 13 0 12 | 4 4 5 13 166
16 4 13 8 4 | 4 4 5 6 225
16 4 13 8 8 | 4 4 5 6 226
16 4 13 12 4 | 4 4 6 7 225
16 4 13 12 12 | 4 4 7 15 168
16 4 13 16 8 | 4 6 7 14 168
16 4 13 16 12 | 4 6 7 15 168
16 4 15 0 4 | 4 4 5 12 169
16 4 15 0 8 | 4 4 5 12 170
16 4 15 4 4 | 4 4 5 6 227
16 4 15 4 12 | 4 4 5 7 228
16 4 15 8 8 | 4 4 5 6 230
16 4 15 8 12 | 4 4 5 7 230
16 4 15 16 4 | 4 6 7 14 171
16 4 15 16 8 | 4 6 7 14 172
16 5 1 0 6 | 4 0 1 8 176
16 5 1 0 12 | 4 0 1 9 177
16 5 1 6 6 | 4 0 1 10 178
16 5 1 6 10 | 4 0 1 11 178
16 5 1 12 4 | 4 0 2 10 181
16 5 1 12 10 | 4 0 3 11 180
16 5 1 16 6 | 4 2 3 10 180
16 5 1 16 12 | 4 2 3 11 181
16 5 4 6 0 | 4 0 2 8 191
16 5 4 6 4 | 4 0 1 10 191
16 5 4 6 16 | 4 1 3 9 192
16 5 4 10 12 | 4 0 3 11 192
16 5 7 6 4 | 4 0 1 14 189
16 5 7 10 0 | 4 0 2 14 189
16 5 7 10 12 | 4 0 3 15 190
16 5 7 10 16 | 4 1 3 15 190
16 5 10 0 4 | 4 0 4 12 184
16 5 10 0 10 | 4 0 5 13 183
16 5 10 4 6 | 4 0 4 13 187
16 5 10 4 12 | 4 0 5 13 188
16 5 10 10 6 | 4 0 6 15 185
16 5 10 10 10 | 4 0 7 15 185
16 5 10 16 4 | 4 2 6 14 188
16 5 10 16 10 | 4 2 7 15 187
16 5 13 4 0 | 4 4 6 12 175
16 5 13 4 6 | 4 4 5 12 180
16 5 13 4 16 | 4 5 7 13 177
16 5 13 10 10 | 4 4 7 15 178
16 5 14 6 6 | 4 4 5 14 185
16 5 14 12 0 | 4 4 6 14 186
16 5 14 12 10 | 4 4 7 15 187
16 5 14 12 16 | 4 5 7 15 188
16 6 1 6 6 | 4 0 1 10 195
16 6 1 6 8 | 4 0 1 10 196
16 6 1 12 2 | 4 0 2 10 197
16 6 1 12 10 | 4 0 3 11 197
16 6 1 14 8 | 4 2 3 10 196
16 6 1 14 14 | 4 3 11 19 197
16 6 3 6 2 | 4 0 2 8 200
16 6 3 6 4 | 4 0 1 10 199
16 6 3 8 2 | 4 0 2 8 202
16 6 3 8 14 | 4 1 3 9 202
16 6 3 10 12 | 4 0 3 11 201
16 6 3 10 14 | 4 1 3 11 200
16 6 7 6 2 | 4 0 2 12 200
16 6 7 6 4 | 4 0 1 14 199
16 6 7 8 2 | 4 0 2 12 202
16 6 7 8 14 | 4 1 3 13 202
16 6 7 10 12 | 4 0 3 15 201
16 6 7 10 14 | 4 1 3 15 200
16 6 9 2 2 | 4 0 4 12 195
16 6 9 2 8 | 4 0 4 13 196
16 6 9 4 6 | 4 0 4 13 197
16 6 9 4 14 | 4 1 5 13 197
16 6 9 10 8 | 4 0 6 15 196
16 6 9 10 10 | 4 0 7 15 195
16 6 11 2 6 | 4 0 4 13 200
16 6 11 2 12 | 4 0 5 13 201
16 6 11 8 6 | 4 0 4 15 202
16 6 11 8 10 | 4 0 5 15 202
16 6 11 14 4 | 4 2 6 14 201
16 6 11 14 10 | 4 2 7 15 200
16 6 13 2 2 | 4 4 12 21 200
16 6 13 2 8 | 4 4 5 12 196
16 6 13 4 6 | 4 4 5 12 197
16 6 13 4 14 | 4 5 7 13 193
16 6 13 6 6 | 4 4 5 14 195
16 6 13 6 8 | 4 4 5 14 196
16 6 13 10 8 | 4 4 6 15 196
16 6 13 10 10 | 4 4 7 15 195
16 6 13 12 2 | 4 4 6 14 197
16 6 13 12 10 | 4 4 7 15 197
16 6 13 14 8 | 4 6 7 14 196
16 6 13 14 14 | 4 7 15 26 202
16 6 15 2 6 | 4 4 5 12 200
16 6 15 2 12 | 4 4 5 13 201
16 6 15 8 6 | 4 4 5 14 202
16 6 15 8 10 | 4 4 5 15 202
16 6 15 14 4 | 4 6 7 14 199
16 6 15 14 10 | 4 6 7 15 200
16 7 2 2 2 | 4 0 8 17 208
16 7 2 4 0 | 4 0 2 8 207
16 7 2 4 14 | 4 1 3 9 208
16 7 2 4 16 | 4 1 3 9 209
16 7 2 8 0 | 4 0 2 8 211
16 7 2 8 2 | 4 0 2 8 212
16 7 2 8 16 | 4 1 3 9 213
16 7 2 10 14 | 4 1 3 11 210
16 7 3 0 2 | 4 0 8 16 214
16 7 3 0 4 | 4 0 1 8 214
16 7 3 2 2 | 4 0 8 17 215
16 7 3 2 14 | 4 1 9 18 216
16 7 3 4 12 | 4 0 1 9 220
16 7 3 4 14 | 4 1 3 9 215
16 7 3 16 2 | 4 2 10 20 218
16 7 3 16 4 | 4 2 3 10 218
16 7 4 2 0 | 4 0 4 8 203
16 7 4 2 12 | 4 0 1 9 222
16 7 4 2 16 | 4 1 5 9 204
16 7 4 14 4 | 4 2 3 10 221
16 7 5 2 12 | 4 0 1 13 206
16 7 5 14 0 | 4 2 6 10 205
16 7 5 14 4 | 4 2 3 14 205
16 7 5 14 16 | 4 3 7 11 206
16 7 6 0 12 | 4 0 1 13 209
16 7 6 0 14 | 4 1 5 9 208
16 7 6 12 2 | 4 0 2 14 212
16 7 6 12 4 | 4 0 2 14 213
16 7 6 14 2 | 4 2 6 10 210
16 7 6 14 14 | 4 3 7 11 210
16 7 6 16 12 | 4 2 3 15 213
16 7 6 16 14 | 4 3 7 11 212
16 7 7 6 2 | 4 0 2 12 217
16 7 7 8 0 | 4 0 2 12 218
16 7 7 8 14 | 4 1 3 13 219
16 7 7 8 16 | 4 1 3 13 220
16 7 7 12 0 | 4 0 2 14 218
16 7 7 12 2 | 4 0 2 14 219
16 7 7 12 16 | 4 1 3 15 220
16 7 7 14 14 | 4 3 7 11 217
16 7 10 0 2 | 4 0 4 12 208
16 7 10 0 8 | 4 0 4 13 209
16 7 10 2 6 | 4 0 4 13 210
16 7 10 2 14 | 4 1 5 13 210
16 7 10 8 8 | 4 0 4 15 213
16 7 10 8 10 | 4 0 5 15 212
16 7 10 16 2 | 4 2 6 14 212
16 7 10 16 8 | 4 2 6 15 213
16 7 12 6 8 | 4 0 4 15 222
16 7 12 14 0 | 4 2 6 14 221
16 7 12 14 8 | 4 2 6 15 222
16 7 12 14 16 | 4 3 7 15 222
16 7 13 2 0 | 4 4 12 24 214
16 7 13 2 8 | 4 4 5 12 206
16 7 13 2 16 | 4 5 13 26 216
16 7 13 10 8 | 4 4 6 15 206
16 7 15 0 8 | 4 4 5 12 216
16 7 15 0 14 | 4 5 13 30 216
16 7 15 8 6 | 4 4 5 14 219
16 7 15 8 8 | 4 4 5 14 220
16 7 15 14 2 | 4 6 14 31 219
16 7 15 14 10 | 4 6 7 15 217
16 7 15 16 8 | 4 6 7 14 220
16 7 15 16 14 | 4 7 15 34 220
16 9 1 0 2 | 4 0 8 62 175
16 9 1 0 8 | 4 0 8 9 177
16 9 1 2 6 | 4 0 8 9 178
16 9 1 2 14 | 4 1 9 36 206
16 9 1 8 8 | 4 0 8 11 181
16 9 1 8 10 | 4 0 9 11 180
16 9 1 16 2 | 4 2 10 66 179
16 9 1 16 8 | 4 2 10 11 181
16 9 3 6 8 | 4 0 8 11 190
16 9 3 14 0 | 4 2 10 38 218
16 9 3 14 8 | 4 2 10 11 190
16 9 3 14 16 | 4 3 11 40 220
16 9 4 2 0 | 4 0 8 12 173
16 9 4 2 8 | 4 0 8 9 192
16 9 4 2 16 | 4 1 9 13 174
16 9 4 10 8 | 4 0 10 11 192
16 9 6 0 8 | 4 0 8 13 184
16 9 6 0 14 | 4 1 9 13 183
16 9 6 8 6 | 4 0 8 15 187
16 9 6 8 8 | 4 0 8 15 188
16 9 6 14 2 | 4 2 10 14 185
16 9 6 14 10 | 4 2 11 15 185
16 9 6 16 8 | 4 2 10 15 188
16 9 6 16 14 | 4 3 11 15 187
16 9 9 2 2 | 4 0 12 44 217
16 9 9 4 0 | 4 0 12 14 175
16 9 9 4 14 | 4 1 13 15 176
16 9 9 4 16 | 4 1 13 15 177
16 9 9 8 0 | 4 0 12 14 179
16 9 9 8 2 | 4 0 12 14 180
16 9 9 8 16 | 4 1 13 15 181
16 9 9 10 14 | 4 1 15 48 220
16 9 10 0 2 | 4 0 12 53 208
16 9 10 0 4 | 4 0 12 13 182
16 9 10 2 2 | 4 0 12 45 221
16 9 10 2 14 | 4 1 13 45 222
16 9 10 4 12 | 4 0 13 15 184
16 9 10 4 14 | 4 1 13 15 183
16 9 10 16 2 | 4 2 14 59 212
16 9 10 16 4 | 4 2 14 15 186
16 9 11 2 0 | 4 0 12 56 214
16 9 11 2 12 | 4 0 13 58 216
16 9 11 2 16 | 4 1 13 58 216
16 9 11 14 4 | 4 2 14 15 189
16 9 12 2 12 | 4 0 13 55 222
16 9 12 14 0 | 4 2 14 59 221
16 9 12 14 4 | 4 2 14 15 191
16 9 12 14 16 | 4 3 15 61 222
16 9 13 0 12 | 4 4 13 46 216
16 9 13 0 14 | 4 5 13 45 216
16 9 13 12 2 | 4 4 14 50 219
16 9 13 12 4 | 4 4 14 15 179
16 9 13 14 2 | 4 6 14 47 219
16 9 13 14 14 | 4 7 15 48 220
16 9 13 16 12 | 4 6 15 52 220
16 9 13 16 14 | 4 7 15 51 220
16 9 14 6 2 | 4 4 12 14 185
16 9 14 8 0 | 4 4 12 14 186
16 9 14 8 14 | 4 5 13 15 187
16 9 14 8 16 | 4 5 13 15 188
16 9 14 12 0 | 4 4 14 59 211
16 9 14 12 2 | 4 4 14 59 212
16 9 14 12 16 | 4 5 15 61 213
16 9 14 14 14 | 4 7 15 51 222
16 10 1 2 6 | 4 0 8 9 195
16 10 1 2 12 | 4 0 9 40 224
16 10 1 8 6 | 4 0 8 11 197
16 10 1 8 10 | 4 0 9 11 197
16 10 1 14 4 | 4 2 10 11 194
16 10 1 14 10 | 4 2 11 39 226
16 10 3 2 2 | 4 0 8 39 227
16 10 3 2 8 | 4 0 8 9 201
16 10 3 4 6 | 4 0 8 9 202
16 10 3 4 14 | 4 1 9 11 198
16 10 3 6 6 | 4 0 8 11 200
16 10 3 6 8 | 4 0 8 11 201
16 10 3 10 8 | 4 0 10 11 201
16 10 3 10 10 | 4 0 11 39 230
16 10 3 12 2 | 4 0 10 42 229
16 10 3 12 10 | 4 0 11 42 230
16 10 3 14 8 | 4 2 10 11 201
16 10 3 14 14 | 4 3 11 39 230
16 10 5 2 6 | 4 0 8 13 195
16 10 5 2 12 | 4 0 9 13 196
16 10 5 8 6 | 4 0 8 15 197
16 10 5 8 10 | 4 0 9 15 197
16 10 5 14 4 | 4 2 10 14 196
16 10 5 14 10 | 4 2 11 15 195
16 10 7 6 6 | 4 0 8 15 200
16 10 7 6 8 | 4 0 8 15 201
16 10 7 12 2 | 4 0 10 14 202
16 10 7 12 10 | 4 0 11 15 202
16 10 7 14 8 | 4 2 10 15 201
16 10 7 14 14 | 4 3 11 15 200
16 10 9 6 2 | 4 0 12 14 195
16 10 9 6 4 | 4 0 12 14 196
16 10 9 8 2 | 4 0 12 14 197
16 10 9 8 14 | 4 1 13 15 197
16 10 9 10 12 | 4 0 15 49 230
16 10 9 10 14 | 4 1 15 48 230
16 10 13 6 2 | 4 4 12 14 195
16 10 13 6 4 | 4 4 12 14 196
16 10 13 8 2 | 4 4 12 14 197
16 10 13 8 14 | 4 5 13 15 197
16 10 13 10 12 | 4 4 15 49 230
16 10 13 10 14 | 4 5 15 48 230
16 10 15 2 2 | 4 4 12 57 227
16 10 15 2 8 | 4 4 12 13 201
16 10 15 4 6 | 4 4 12 13 202
16 10 15 4 14 | 4 5 13 15 198
16 10 15 10 8 | 4 4 14 15 201
16 10 15 10 10 | 4 4 15 57 230
16 11 2 4 0 | 4 0 8 10 207
16 11 2 4 6 | 4 0 8 9 212
16 11 2 4 16 | 4 1 9 11 209
16 11 2 10 10 | 4 0 11 64 213
16 11 3 6 6 | 4 0 8 11 217
16 11 3 12 0 | 4 0 10 211 225
16 11 3 12 10 | 4 0 11 66 220
16 11 3 12 16 | 4 1 11 213 226
16 11 6 0 6 | 4 0 8 13 208
16 11 6 0 12 | 4 0 9 13 209
16 11 6 6 6 | 4 0 8 15 210
16 11 6 6 10 | 4 0 9 15 210
16 11 6 12 4 | 4 0 10 14 213
16 11 6 12 10 | 4 0 11 15 212
16 11 6 16 6 | 4 2 10 15 212
16 11 6 16 12 | 4 2 11 15 213
16 11 9 6 0 | 4 0 12 14 205
16 11 9 6 4 | 4 0 12 14 206
16 11 9 6 16 | 4 1 13 15 206
16 11 9 10 12 | 4 0 15 72 220
16 11 12 6 4 | 4 0 12 14 222
16 11 12 10 0 | 4 2 12 14 221
16 11 12 10 12 | 4 1 14 15 222
16 11 12 10 16 | 4 3 13 15 222
16 11 15 0 4 | 4 4 12 13 214
